Visitor Arrivals by Nationality & Purpose of Visit to Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Africa,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,South America,,,,,,,,,,,,,,,Oceania,,,,,,,,,,,,,,,,,,,,Stateless,,,,,Grand Total,,,,,,,,,,,,,,,,,,,
,,Africa Total,,,,,North America Total,,,,,U.S.A.,,,,,Canada,,,,,Mexico,,,,,North America Unclassified,,,,,South America Total,,,,,Brazil,,,,,South America Unclassified,,,,,Oceania Total,,,,,Australia,,,,,New Zealand,,,,,Oceania Unclassified,,,,,Stateless,,,,,Grand Total,,,,,,,,,,,,,,,,,,,
,,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,,,,,,,,,,,,,,,
,Mar．,"2,623 ","1,083 ",594 ,946 ,,"148,217 ","120,027 ","21,064 ","7,126 ",,"116,207 ","91,936 ","18,480 ","5,791 ",,"26,622 ","23,894 ","1,862 ",866 ,,"4,449 ","3,627 ",556 ,266 ,,939 ,570 ,166 ,203 ,,"6,419 ","4,924 ",814 ,681 ,,"2,986 ","2,137 ",486 ,363 ,,"3,433 ","2,787 ",328 ,318 ,,"46,243 ","41,259 ","3,447 ","1,537 ",,"41,763 ","37,793 ","2,831 ","1,139 ",,"4,195 ","3,354 ",528 ,313 ,,285 ,112 ,88 ,85 ,,91 ,42 ,1,48 ,,"2,009,549 ","1,726,360 ","147,854 ","135,335 ",,,,,,,,,,,,,,,,
,Apr．,"2,566 ","1,140 ",663 ,763 ,,"141,491 ","114,352 ","21,357 ","5,782 ",,"114,151 ","90,499 ","18,941 ","4,711 ",,"23,079 ","20,522 ","1,837 ",720 ,,"3,184 ","2,712 ",341 ,131 ,,"1,077 ",619 ,238 ,220 ,,"7,817 ","6,274 ",960 ,583 ,,"3,953 ","3,027 ",650 ,276 ,,"3,864 ","3,247 ",310 ,307 ,,"45,152 ","40,348 ","3,459 ","1,345 ",,"39,646 ","35,790 ","2,848 ","1,008 ",,"5,233 ","4,449 ",527 ,257 ,,273 ,109 ,84 ,80 ,,109 ,67 ,11,31 ,,"2,081,697 ","1,825,694 ","147,048 ","108,955 ",,,,,,,,,,,,,,,,
,May．,"3,125 ","1,078 ",939 ,"1,108 ",,"140,358 ","112,048 ","20,749 ","7,561 ",,"111,980 ","87,703 ","18,209 ","6,068 ",,"24,092 ","21,085 ","1,959 ","1,048 ",,"3,408 ","2,811 ",417 ,180 ,,878 ,449 ,164 ,265 ,,"6,440 ","4,865 ",958 ,617 ,,"2,873 ","2,016 ",553 ,304 ,,"3,567 ","2,849 ",405 ,313 ,,"34,181 ","28,682 ","3,967 ","1,532 ",,"29,811 ","25,485 ","3,194 ","1,132 ",,"4,102 ","3,114 ",692 ,296 ,,268 ,83 ,81 ,104 ,,106 ,59 ,5,42 ,,"1,893,574 ","1,640,187 ","146,495 ","106,892 ",,,,,,,,,,,,,,,,
,Jun．,"2,683 ",998 ,718 ,967 ,,"149,208 ","123,512 ","21,007 ","4,689 ",,"125,353 ","102,938 ","18,610 ","3,805 ",,"18,914 ","16,537 ","1,759 ",618 ,,"3,961 ","3,442 ",407 ,112 ,,980 ,595 ,231 ,154 ,,"5,829 ","4,495 ",903 ,431 ,,"2,774 ","2,102 ",480 ,192 ,,"3,055 ","2,393 ",423 ,239 ,,"34,799 ","30,288 ","3,472 ","1,039 ",,"30,146 ","26,547 ","2,843 ",756 ,,"4,253 ","3,495 ",577 ,181 ,,400 ,246 ,52 ,102 ,,86 ,42 ,3,41 ,,"1,985,722 ","1,773,111 ","140,222 ","72,389 ",,,,,,,,,,,,,,,,
,Jul．,"3,228 ","1,315 ",874 ,"1,039 ",,"146,146 ","121,637 ","17,888 ","6,621 ",,"117,636 ","96,480 ","15,762 ","5,394 ",,"22,928 ","20,508 ","1,508 ",912 ,,"4,669 ","4,124 ",402 ,143 ,,913 ,525 ,216 ,172 ,,"6,271 ","4,852 ",940 ,479 ,,"3,204 ","2,512 ",452 ,240 ,,"3,067 ","2,340 ",488 ,239 ,,"34,781 ","29,919 ","3,393 ","1,469 ",,"29,096 ","25,373 ","2,685 ","1,038 ",,"5,202 ","4,317 ",561 ,324 ,,483 ,229 ,147 ,107 ,,89 ,53 ,2,34 ,,"2,296,451 ","2,069,994 ","138,137 ","88,320 ",,,,,,,,,,,,,,,,
,Aug．,"3,104 ","1,199 ",567 ,"1,338 ",,"114,664 ","88,384 ","14,948 ","11,332 ",,"88,782 ","66,181 ","13,289 ","9,312 ",,"21,889 ","19,176 ","1,202 ","1,511 ",,"3,064 ","2,521 ",311 ,232 ,,929 ,506 ,146 ,277 ,,"4,626 ","3,254 ",614 ,758 ,,"1,987 ","1,334 ",270 ,383 ,,"2,639 ","1,920 ",344 ,375 ,,"23,331 ","18,622 ","2,661 ","2,048 ",,"19,392 ","15,758 ","2,159 ","1,475 ",,"3,616 ","2,774 ",442 ,400 ,,323 ,90 ,60 ,173 ,,85 ,46 ,2,37 ,,"2,048,587 ","1,801,734 ","112,560 ","134,293 ",,,,,,,,,,,,,,,,
,Sep．,"3,555 ","1,053 ",830 ,"1,672 ",,"124,130 ","95,775 ","20,978 ","7,377 ",,"96,808 ","72,482 ","18,439 ","5,887 ",,"22,097 ","19,241 ","1,829 ","1,027 ",,"4,180 ","3,458 ",475 ,247 ,,"1,045 ",594 ,235 ,216 ,,"6,794 ","5,113 ",925 ,756 ,,"3,056 ","2,255 ",450 ,351 ,,"3,738 ","2,858 ",475 ,405 ,,"47,074 ","41,491 ","4,095 ","1,488 ",,"41,134 ","36,694 ","3,304 ","1,136 ",,"5,626 ","4,701 ",704 ,221 ,,314 ,96 ,87 ,131 ,,93 ,47 ,3,43 ,,"1,918,246 ","1,631,531 ","141,959 ","144,756 ",,,,,,,,,,,,,,,,
,Oct．,"3,329 ","1,198 ",974 ,"1,157 ",,"155,171 ","123,179 ","26,281 ","5,711 ",,"119,463 ","91,890 ","22,990 ","4,583 ",,"29,736 ","26,500 ","2,439 ",797 ,,"4,819 ","4,068 ",586 ,165 ,,"1,153 ",721 ,266 ,166 ,,"10,354 ","7,946 ","1,713 ",695 ,,"5,448 ","4,308 ",764 ,376 ,,"4,906 ","3,638 ",949 ,319 ,,"42,880 ","37,239 ","4,316 ","1,325 ",,"37,667 ","33,209 ","3,492 ",966 ,,"4,831 ","3,930 ",704 ,197 ,,382 ,100 ,120 ,162 ,,109 ,62 ,5,42 ,,"2,135,905 ","1,848,154 ","174,523 ","113,228 ",,,,,,,,,,,,,,,,
,Nov．,"2,767 ",864 ,"1,069 ",834 ,,"132,165 ","103,267 ","23,561 ","5,337 ",,"103,761 ","79,101 ","20,347 ","4,313 ",,"24,039 ","20,853 ","2,428 ",758 ,,"3,507 ","2,790 ",580 ,137 ,,858 ,523 ,206 ,129 ,,"5,748 ","4,038 ","1,166 ",544 ,,"2,847 ","1,950 ",622 ,275 ,,"2,901 ","2,088 ",544 ,269 ,,"37,690 ","31,637 ","4,316 ","1,737 ",,"33,125 ","28,347 ","3,484 ","1,294 ",,"4,139 ","3,136 ",669 ,334 ,,426 ,154 ,163 ,109 ,,95 ,49 ,6,40 ,,"1,875,404 ","1,617,057 ","176,739 ","81,608 ",,,,,,,,,,,,,,,,
,Dec．,"2,286 ","1,387 ",401 ,498 ,,"134,387 ","114,437 ","14,831 ","5,119 ",,"105,036 ","87,628 ","13,289 ","4,119 ",,"24,642 ","22,717 ","1,194 ",731 ,,"3,935 ","3,517 ",260 ,158 ,,774 ,575 ,88 ,111 ,,"8,493 ","7,602 ",439 ,452 ,,"3,865 ","3,419 ",255 ,191 ,,"4,628 ","4,183 ",184 ,261 ,,"57,985 ","54,280 ","2,218 ","1,487 ",,"51,524 ","48,577 ","1,794 ","1,153 ",,"6,192 ","5,572 ",342 ,278 ,,269 ,131 ,82 ,56 ,,86 ,54 ,1,31 ,,"2,050,648 ","1,864,895 ","114,847 ","70,906 ",,,,,,,,,,,,,,,,
↑Preliminary,2017　Jan．,"2,358 ",688 ,532 ,"1,138 ",,"114,655 ","83,644 ","18,531 ","12,480 ",,"88,183 ","61,630 ","16,538 ","10,015 ",,"22,583 ","19,402 ","1,444 ","1,737 ",,"2,827 ","2,145 ",357 ,325 ,,"1,062 ",467 ,192 ,403 ,,"5,916 ","4,189 ",662 ,"1,065 ",,"2,665 ","1,671 ",394 ,600 ,,"3,251 ","2,518 ",268 ,465 ,,"67,494 ","62,431 ","2,593 ","2,470 ",,"61,107 ","57,198 ","2,087 ","1,822 ",,"6,001 ","5,125 ",397 ,479 ,,386 ,108 ,109 ,169 ,,110 ,52 ,2,56 ,,"2,295,668 ","2,006,775 ","125,333 ","163,560 ",,,,,,,,,,,,,,,,
↓Estimated ,Feb．,,,,,,,,,,,"73,600 ",,,,,"18,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,700 ",,,,,,,,,,,,,,,,,,,,"2,035,800 ",,,,,,,,,,,,,,,,,,,
,Mar．,,,,,,,,,,,"130,900 ",,,,,"29,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,000 ",,,,,,,,,,,,,,,,,,,,"2,205,700 ",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Source: Data quoted from JNTO (Japan National Tourist Organization)  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Year TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1990,"12,135 ","3,555 ","4,355 ",,,"633,230 ","350,098 ","215,999 ",,,"554,753 ","299,828 ","197,836 ",,,"63,850 ","40,679 ","15,351 ",,,"9,744 ","6,773 ","1,862 ",,,"4,883 ","2,818 ",950 ,,,"78,180 ","65,209 ","5,231 ",,,"55,126 ","49,547 ","2,500 ",,,"23,054 ","15,662 ","2,731 ",,,"74,629 ","35,530 ","25,433 ",,,"56,238 ","27,582 ","18,005 ",,,"16,197 ","7,227 ","6,995 ",,,"2,194 ",721 ,433 ,,,"2,762 ","1,360 ",433 ,,,"3,235,860 ","1,879,497 ","870,738 ",,,,,,,,,,,,,,,,,
,1991,"12,915 ","4,155 ","5,183 ","3,140 ",437 ,"619,476 ","336,408 ","210,764 ","71,311 ",993 ,"543,075 ","289,951 ","192,695 ","59,685 ",744 ,"62,306 ","37,296 ","15,407 ","9,527 ",76 ,"9,216 ","6,465 ","1,611 ","1,104 ",36 ,"4,879 ","2,696 ","1,051 ",995 ,137 ,"107,596 ","94,688 ","5,723 ","5,621 ","1,564 ","69,503 ","64,164 ","2,518 ","2,821 ",,"38,093 ","30,524 ","3,205 ","2,800 ","1,564 ","74,846 ","34,803 ","23,531 ","13,092 ","3,420 ","54,520 ","25,082 ","16,665 ","9,631 ","3,142 ","18,120 ","8,886 ","6,402 ","2,815 ",17 ,"2,206 ",835 ,464 ,646 ,261 ,"2,119 ","1,049 ",407 ,171 ,492 ,"3,532,651 ","2,103,991 ","920,654 ","423,370 ","84,636 ",,,,,,,,,,,,,,,
,1992,"12,677 ","3,896 ","4,722 ","3,690 ",369 ,"645,364 ","351,298 ","217,887 ","75,695 ",484 ,"560,940 ","298,049 ","199,679 ","62,890 ",322 ,"69,620 ","43,661 ","15,464 ","10,453 ",42 ,"10,045 ","7,161 ","1,665 ","1,209 ",10 ,"4,759 ","2,427 ","1,079 ","1,143 ",110 ,"72,398 ","60,027 ","5,525 ","5,425 ","1,421 ","41,487 ","36,325 ","2,350 ","2,812 ",,"30,911 ","23,702 ","3,175 ","2,613 ","1,421 ","83,022 ","40,081 ","24,220 ","15,210 ","3,511 ","59,844 ","28,412 ","17,034 ","11,403 ","2,995 ","21,014 ","10,936 ","6,606 ","3,223 ",249 ,"2,164 ",733 ,580 ,584 ,267 ,"1,831 ",808 ,314 ,159 ,550 ,"3,581,540 ","2,103,046 ","934,508 ","453,946 ","90,040 ",,,,,,,,,,,,,,,
,1993,"13,174 ","4,274 ","4,851 ","3,786 ",263 ,"620,392 ","327,258 ","215,686 ","77,263 ",185 ,"533,401 ","272,348 ","197,150 ","63,843 ",60 ,"72,395 ","45,860 ","15,588 ","10,926 ",21 ,"9,934 ","6,787 ","1,815 ","1,319 ",13 ,"4,662 ","2,263 ","1,133 ","1,175 ",91 ,"60,037 ","47,161 ","5,986 ","5,729 ","1,161 ","33,444 ","27,786 ","2,645 ","3,013 ",,"26,593 ","19,375 ","3,341 ","2,716 ","1,161 ","92,484 ","41,558 ","25,805 ","15,566 ","9,555 ","69,439 ","30,390 ","18,034 ","11,643 ","9,372 ","21,014 ","10,492 ","7,195 ","3,312 ",15 ,"2,031 ",676 ,576 ,611 ,168 ,"1,874 ",774 ,312 ,126 ,662 ,"3,410,447 ","1,924,835 ","935,277 ","451,663 ","98,672 ",,,,,,,,,,,,,,,
,1994,"12,797 ","3,762 ","4,602 ","4,211 ",222 ,"618,716 ","311,848 ","226,298 ","80,107 ",463 ,"531,352 ","258,131 ","207,138 ","65,815 ",268 ,"74,087 ","45,822 ","16,306 ","11,871 ",88 ,"8,886 ","5,839 ","1,887 ","1,155 ",5 ,"4,391 ","2,056 ",967 ,"1,266 ",102 ,"62,766 ","49,170 ","6,027 ","6,460 ","1,109 ","37,592 ","31,441 ","2,766 ","3,385 ",,"25,174 ","17,729 ","3,261 ","3,075 ","1,109 ","105,017 ","46,063 ","27,870 ","15,260 ","15,824 ","77,736 ","31,560 ","19,152 ","11,349 ","15,675 ","25,090 ","13,782 ","8,072 ","3,231 ",5 ,"2,191 ",721 ,646 ,680 ,144 ,"2,050 ",871 ,330 ,155 ,694 ,"3,468,055 ","1,915,468 ","991,947 ","473,560 ","87,080 ",,,,,,,,,,,,,,,
,1995,"13,787 ","3,745 ","5,309 ","4,423 ",310 ,"627,691 ","305,692 ","240,617 ","81,326 ",56 ,"539,899 ","254,472 ","219,462 ","65,948 ",17 ,"75,303 ","44,554 ","18,187 ","12,547 ",15 ,"7,512 ","4,385 ","1,796 ","1,327 ",17 ,"4,977 ","2,281 ","1,172 ","1,504 ",7 ,"67,694 ","54,144 ","6,255 ","6,350 ",945 ,"49,320 ","42,253 ","3,047 ","3,335 ",685 ,"18,374 ","11,891 ","3,208 ","3,015 ",260 ,"107,091 ","46,278 ","29,072 ","15,106 ","16,635 ","77,102 ","29,576 ","19,958 ","11,094 ","16,474 ","27,428 ","15,730 ","8,404 ","3,280 ",14 ,"2,561 ",972 ,710 ,732 ,147 ,"1,877 ",482 ,312 ,151 ,932 ,"3,345,274 ","1,731,439 ","1,047,536 ","462,675 ","103,624 ",,,,,,,,,,,,,,,
,1996,"13,115 ","3,224 ","5,055 ","4,627 ",209 ,"684,828 ","335,744 ","264,740 ","84,258 ",86 ,"586,836 ","277,802 ","241,350 ","67,648 ",36 ,"85,101 ","50,767 ","20,246 ","14,072 ",16 ,"8,355 ","5,130 ","2,045 ","1,179 ",1 ,"4,536 ","2,045 ","1,099 ",,,"64,172 ","50,443 ","6,230 ","6,525 ",974 ,"48,163 ","40,861 ","3,199 ","3,435 ",668 ,"16,009 ","9,582 ","3,031 ","3,090 ",306 ,"116,270 ","46,413 ","31,109 ","15,753 ","22,995 ","88,499 ","32,940 ","21,249 ","11,484 ","22,826 ","25,198 ","12,544 ","9,191 ","3,458 ",5 ,"2,573 ",929 ,669 ,811 ,164 ,"2,802 ","1,057 ",681 ,217 ,847 ,"3,837,113 ","2,114,165 ","1,126,305 ","477,989 ","118,654 ",,,,,,,,,,,,,,,
,1997,"14,265 ","3,558 ","5,673 ","4,745 ",289 ,"731,071 ","347,849 ","297,543 ","85,589 ",90 ,"621,737 ","283,729 ","269,973 ","67,994 ",41 ,"94,171 ","55,628 ","23,454 ","15,084 ",5 ,"10,058 ","6,222 ","2,524 ","1,309 ",3 ,"5,105 ","2,270 ","1,592 ","1,202 ",41 ,"49,640 ","35,193 ","7,107 ","6,349 ",991 ,"31,320 ","23,815 ","3,398 ","3,362 ",745 ,"18,320 ","11,378 ","3,709 ","2,987 ",246 ,"132,431 ","57,705 ","33,897 ","16,867 ","23,962 ","101,460 ","41,520 ","23,815 ","12,307 ","23,818 ","27,997 ","15,113 ","9,299 ","3,585 ",,"2,974 ","1,072 ",783 ,975 ,144 ,"4,331 ","2,370 ","1,030 ",260 ,671 ,"4,218,208 ","2,391,824 ","1,202,296 ","510,893 ","113,195 ",,,,,,,,,,,,,,,
,1998,"15,163 ","3,763 ","5,784 ","5,334 ",282 ,"789,146 ","405,914 ","296,031 ","87,191 ",10 ,"666,700 ","328,781 ","268,549 ","69,365 ",5 ,"106,884 ","68,449 ","23,166 ","15,267 ",2 ,"10,611 ","6,454 ","2,769 ","1,385 ",3 ,"4,951 ","2,230 ","1,547 ","1,174 ",,"39,094 ","25,429 ","6,294 ","6,276 ","1,095 ","23,136 ","16,354 ","2,845 ","3,171 ",766 ,"15,958 ","9,075 ","3,449 ","3,105 ",329 ,"154,067 ","68,129 ","34,944 ","18,459 ","32,535 ","123,681 ","52,858 ","24,987 ","13,546 ","32,290 ","27,709 ","14,380 ","9,273 ","4,054 ",2 ,"2,677 ",891 ,684 ,859 ,243 ,"4,940 ","3,385 ",741 ,280 ,534 ,"4,106,057 ","2,357,862 ","1,105,408 ","530,392 ","112,395 ",,,,,,,,,,,,,,,
,1999,"15,680 ","3,759 ","5,928 ","5,561 ",432 ,"820,741 ","435,213 ","300,842 ","84,656 ",30 ,"697,630 ","356,881 ","273,452 ","67,279 ",18 ,"106,734 ","68,521 ","23,390 ","14,822 ",1 ,"11,015 ","7,246 ","2,428 ","1,341 ",,"5,362 ","2,565 ","1,572 ","1,214 ",11 ,"32,010 ","18,954 ","5,756 ","6,052 ","1,248 ","15,922 ","9,647 ","2,657 ","2,766 ",852 ,"16,088 ","9,307 ","3,099 ","3,286 ",396 ,"167,082 ","107,044 ","40,665 ","19,178 ",195 ,"135,303 ","90,794 ","30,389 ","14,110 ",10 ,"28,975 ","15,308 ","9,552 ","4,115 ",,"2,804 ",942 ,724 ,953 ,185 ,"3,284 ","1,176 ",581 ,327 ,"1,200 ","4,437,863 ","2,560,343 ","1,187,118 ","565,836 ","124,566 ",,,,,,,,,,,,,,,
,2000,"17,194 ","4,388 ","6,713 ","5,678 ",415 ,"863,328 ","458,802 ","320,031 ","84,320 ",175 ,"725,954 ","370,054 ","289,496 ","66,292 ",112 ,"119,168 ","77,991 ","25,828 ","15,334 ",15 ,"12,433 ","8,265 ","2,831 ","1,332 ",5 ,"5,773 ","2,492 ","1,876 ","1,362 ",43 ,"35,949 ","21,927 ","6,771 ","6,028 ","1,223 ","16,953 ","9,936 ","3,300 ","2,868 ",849 ,"18,996 ","11,991 ","3,471 ","3,160 ",374 ,"181,570 ","117,075 ","43,127 ","21,129 ",239 ,"147,393 ","98,898 ","33,132 ","15,363 ",,"31,252 ","17,189 ","9,303 ","4,759 ",1 ,"2,925 ",988 ,692 ,"1,007 ",238 ,"2,710 ",688 ,553 ,345 ,"1,124 ","4,757,146 ","2,693,357 ","1,292,889 ","627,947 ","142,953 ",,,,,,,,,,,,,,,
,2001,"17,156 ","4,078 ","6,305 ","6,329 ",444 ,"835,465 ","473,071 ","279,624 ","82,695 ",75 ,"692,192 ","377,109 ","251,088 ","63,990 ",5 ,"125,570 ","84,995 ","24,484 ","16,091 ",,"11,987 ","8,303 ","2,352 ","1,330 ",2 ,"5,716 ","2,664 ","1,700 ","1,284 ",68 ,"30,672 ","17,345 ","6,050 ","6,108 ","1,169 ","13,934 ","7,050 ","2,970 ","3,093 ",821 ,"16,738 ","10,295 ","3,080 ","3,015 ",348 ,"185,684 ","119,846 ","42,826 ","22,786 ",226 ,"149,621 ","100,316 ","32,918 ","16,385 ",2 ,"33,196 ","18,548 ","9,268 ","5,379 ",1 ,"2,867 ",982 ,640 ,"1,022 ",223 ,"2,209 ",645 ,389 ,320 ,855 ,"4,771,555 ","2,717,422 ","1,236,264 ","674,027 ","143,842 ",,,,,,,,,,,,,,,
,2002,"19,353 ","6,287 ","6,639 ","5,982 ",445 ,"893,971 ","526,316 ","282,057 ","85,553 ",45 ,"731,900 ","412,845 ","252,700 ","66,355 ",,"131,542 ","90,523 ","24,461 ","16,558 ",,"23,699 ","19,296 ","3,111 ","1,288 ",4 ,"6,830 ","3,652 ","1,785 ","1,352 ",41 ,"33,627 ","20,219 ","6,451 ","5,847 ","1,110 ","14,513 ","7,572 ","3,240 ","2,962 ",739 ,"19,114 ","12,647 ","3,211 ","2,885 ",371 ,"200,789 ","133,783 ","42,748 ","23,950 ",308 ,"164,896 ","114,372 ","33,263 ","17,261 ",,"32,762 ","18,187 ","8,925 ","5,650 ",,"3,131 ","1,224 ",560 ,"1,039 ",308 ,"1,954 ",725 ,317 ,347 ,565 ,"5,238,963 ","3,095,326 ","1,285,681 ","720,872 ","137,085 ",,,,,,,,,,,,,,,
,2003,"19,015 ","5,318 ","6,297 ","7,016 ",384 ,"798,358 ","447,483 ","268,880 ","81,931 ",64 ,"655,821 ","350,674 ","242,055 ","63,088 ",4 ,"126,065 ","87,647 ","22,410 ","16,005 ",3 ,"11,087 ","7,043 ","2,793 ","1,251 ",,"5,385 ","2,119 ","1,622 ","1,587 ",57 ,"25,987 ","13,488 ","5,560 ","6,169 ",770 ,"11,520 ","5,121 ","2,820 ","3,074 ",505 ,"14,467 ","8,367 ","2,740 ","3,095 ",265 ,"206,994 ","140,717 ","41,880 ","23,979 ",418 ,"172,134 ","122,002 ","32,782 ","17,350 ",,"31,589 ","17,569 ","8,519 ","5,501 ",,"3,271 ","1,146 ",579 ,"1,128 ",418 ,"1,363 ",594 ,238 ,305 ,226 ,"5,211,725 ","3,055,340 ","1,281,258 ","732,616 ","142,511 ",,,,,,,,,,,,,,,
,2004,"19,520 ","5,419 ","6,996 ","6,733 ",372 ,"923,836 ","561,549 ","275,539 ","86,696 ",52 ,"759,753 ","445,840 ","247,276 ","66,633 ",4 ,"142,091 ","102,058 ","22,929 ","17,102 ",2 ,"16,489 ","11,438 ","3,648 ","1,400 ",3 ,"5,503 ","2,213 ","1,686 ","1,561 ",43 ,"27,238 ","14,162 ","6,269 ","6,084 ",723 ,"13,061 ","6,421 ","3,336 ","2,928 ",376 ,"14,177 ","7,741 ","2,933 ","3,156 ",347 ,"231,877 ","165,953 ","41,310 ","24,348 ",266 ,"194,276 ","143,988 ","32,414 ","17,867 ",7 ,"34,679 ","20,923 ","8,375 ","5,381 ",,"2,922 ","1,042 ",521 ,"1,100 ",259 ,814 ,339 ,176 ,226 ,73 ,"6,137,905 ","3,839,661 ","1,383,117 ","782,686 ","132,441 ",,,,,,,,,,,,,,,
,2005,"23,655 ","6,691 ","7,408 ","9,234 ",322 ,"997,809 ","612,307 ","289,376 ","96,051 ",75 ,"822,033 ","487,887 ","259,571 ","74,567 ",8 ,"150,012 ","107,591 ","24,010 ","18,410 ",1 ,"18,623 ","13,513 ","3,710 ","1,395 ",5 ,"7,141 ","3,316 ","2,085 ","1,679 ",61 ,"34,331 ","18,949 ","7,528 ","7,111 ",743 ,"17,201 ","9,267 ","3,796 ","3,735 ",403 ,"17,130 ","9,682 ","3,732 ","3,376 ",340 ,"244,894 ","177,215 ","41,940 ","25,496 ",243 ,"206,179 ","154,571 ","33,075 ","18,532 ",1 ,"35,065 ","21,328 ","8,186 ","5,549 ",2 ,"3,650 ","1,316 ",679 ,"1,415 ",240 ,968 ,405 ,174 ,283 ,106 ,"6,727,926 ","4,368,573 ","1,477,162 ","807,304 ","74,887 ",,,,,,,,,,,,,,,
,2006,"21,896 ","6,341 ","8,052 ","7,503 ",,"1,001,501 ","625,577 ","291,172 ","84,752 ",,"816,727 ","490,474 ","260,430 ","65,823 ",,"157,438 ","116,895 ","24,857 ","15,686 ",,"20,374 ","15,088 ","3,816 ","1,470 ",,"6,962 ","3,120 ","2,069 ","1,773 ",,"33,799 ","19,688 ","7,760 ","6,351 ",,"18,135 ","10,623 ","4,111 ","3,401 ",,"15,664 ","9,065 ","3,649 ","2,950 ",,"230,747 ","165,181 ","42,923 ","22,643 ",,"195,094 ","143,829 ","34,598 ","16,667 ",,"32,339 ","19,796 ","7,711 ","4,832 ",,"3,314 ","1,556 ",614 ,"1,144 ",,"1,048 ",681 ,157 ,210 ,,"7,334,077 ","5,029,322 ","1,523,012 ","781,743 ",,,,,,,,,,,,,,,,
,2007,"23,408 ","7,350 ","8,319 ","7,739 ",,"1,017,018 ","642,972 ","290,511 ","83,535 ",,"815,882 ","491,553 ","258,085 ","66,244 ",,"165,993 ","125,694 ","25,939 ","14,360 ",,"28,203 ","22,726 ","4,113 ","1,364 ",,"6,940 ","2,999 ","2,374 ","1,567 ",,"37,001 ","21,730 ","9,036 ","6,235 ",,"18,853 ","10,494 ","4,999 ","3,360 ",,"18,148 ","11,236 ","4,037 ","2,875 ",,"260,788 ","194,663 ","44,480 ","21,645 ",,"222,518 ","170,253 ","36,260 ","16,005 ",,"34,737 ","22,578 ","7,629 ","4,530 ",,"3,533 ","1,832 ",591 ,"1,110 ",,940 ,705 ,92 ,143 ,,"8,346,969 ","5,954,180 ","1,575,858 ","816,931 ",,,,,,,,,,,,,,,,
,2008,"24,498 ","7,409 ","7,565 ","9,524 ",,"967,125 ","627,726 ","256,823 ","82,576 ",,"768,345 ","474,137 ","228,311 ","65,897 ",,"168,307 ","131,504 ","23,162 ","13,641 ",,"24,194 ","19,346 ","3,445 ","1,403 ",,"6,279 ","2,739 ","1,905 ","1,635 ",,"38,567 ","23,389 ","8,586 ","6,592 ",,"20,981 ","12,576 ","5,064 ","3,341 ",,"17,586 ","10,813 ","3,522 ","3,251 ",,"278,988 ","220,169 ","39,446 ","19,373 ",,"242,031 ","195,136 ","32,741 ","14,154 ",,"33,682 ","23,404 ","6,227 ","4,051 ",,"3,275 ","1,629 ",478 ,"1,168 ",,"1,107 ",915 ,97 ,95 ,,"8,350,835 ","6,048,681 ","1,455,284 ","846,870 ",,,,,,,,,,,,,,,,
